date,Name,vx,vx_s,vy,vy_s,vz,vz_s,x,x_s,y,y_s,z,z_s
 A.D. 2000-Jan-01 00:00:00.0000,588,-0.0084426256,6.23625643E-10,-0.0018281928,1.2009315E-09,-0.0012992457,9.33534874E-10,-1.1540811357,7.38111787E-07,4.2597664242,3.26380163E-07,0.4207949251,4.52215574E-07
 A.D. 2000-Jan-01 00:00:00.0000,617,0.0045256711,1.28233713E-09,0.0072212728,7.65359918E-10,0.0008095845,0.000000001,3.5361180082,6.63728664E-07,-2.3208608980000003,7.22393168E-07,-1.6750475487999998,4.42513772E-07
 A.D. 2000-Jan-01 00:00:00.0000,624,-0.0068757933,5.65730505E-10,-0.0029588071000000004,8.33026458E-10,-0.0015973422,7.68220479E-10,-2.1254929296,7.04456834E-07,4.5071549924,3.69464865E-07,1.2112851449,5.49075538E-07
 A.D. 2000-Jan-01 00:00:00.0000,659,-0.0071038453000000015,3.46277041E-10,-0.0002261403,9.30806824E-10,-0.0001051376,5.31410236E-10,-0.7213113659,7.81280786E-07,5.449990918999998,2.46102616E-07,0.4169912774,5.65238421E-07
 A.D. 2000-Jan-01 00:00:00.0000,884,0.0023645705,1.06817755E-09,0.007525394,5.16224893E-10,0.0009364512,8.00155636E-10,4.770787024700001,3.9340217E-07,-0.9845322124,0.000000682,0.5568692867,4.19488262E-07
 A.D. 2000-Jan-01 00:00:00.0000,911,-0.007014223399999999,6.50446566E-10,-0.0027508129,9.02326292E-10,-0.0020696266,7.82235387E-10,-2.3554183135,7.04407192E-07,4.2749273948000015,4.0183348E-07,1.2354707568,5.65287676E-07
 A.D. 2000-Jan-01 00:00:00.0000,1143,-0.0081795912,4.975552E-10,-0.0008513824000000001,1.12213286E-09,-0.0002614403,8.59128503E-10,-0.4838905582,7.56806401E-07,4.7380971810000005,2.98678205E-07,-0.2121584036,5.33276879E-07
 A.D. 2000-Jan-01 00:00:00.0000,1172,0.0018739419,0.000000001,0.0078400474,4.52705095E-10,-0.0003851009,7.7712493E-10,4.5959981547,0.000000353,-0.6288676079,6.76677816E-07,1.3478986027000002,0.000000431
 A.D. 2000-Jan-01 00:00:00.0000,1173,0.0036787352,1.17863916E-09,0.007670437800000002,6.13769519E-10,0.0006559382000000001,8.34433154E-10,4.1660497896,4.78871115E-07,-1.9063223407,7.07233602E-07,0.4352510288000001,4.62356492E-07
 A.D. 2000-Jan-01 00:00:00.0000,1208,0.0024796945,0.000000001,0.0075809047,4.94338491E-10,0.0021013375,7.28029953E-10,4.0720925209,4.81883349E-07,-0.6685737293999999,6.25851674E-07,-2.3259017376,3.85916459E-07
 A.D. 2000-Jan-01 00:00:00.0000,1404,-0.0072048673,7.05033164E-10,-0.0021282692,1.16544438E-09,-0.0016801249,8.60749168E-10,-2.1836811006,9.29293475E-07,4.543133393500001,4.17814338E-07,0.9958416574,6.46703924E-07
 A.D. 2000-Jan-01 00:00:00.0000,1437,-0.0061450016,7.55614478E-10,-0.0040841534,9.2729158E-10,-0.0027022572,1.08260641E-09,-2.9592660479000004,6.31375281E-07,3.9712941547,0.0000005,0.2979127922,5.28947808E-07
 A.D. 2000-Jan-01 00:00:00.0000,1583,-0.0074226941,5.50253895E-10,-0.0017410587,1.11464666E-09,-0.0019635353,8.75078671E-10,-0.7132824429000001,0.000000792,4.4193484978,3.60508399E-07,-2.0607917319,5.03603766E-07
 A.D. 2000-Jan-01 00:00:00.0000,1647,-0.007511962,4.71643769E-10,7.199354283878679e-05,1.23748981E-09,-0.00064962,6.99827404E-10,0.1929343065,9.29341684E-07,5.2086859373,3.16326229E-07,-0.2368267961,0.000000533
 A.D. 2000-Jan-01 00:00:00.0000,1749,-0.0083398246,4.26704401E-10,0.0011637724,1.06249404E-09,-0.0001706946,7.19702321E-10,0.7149701911,7.40588754E-07,4.5345157209,2.81542929E-07,0.4826720594,4.21774463E-07
 A.D. 2000-Jan-01 00:00:00.0000,1867,0.0037119362,1.06445573E-09,0.0063884097,6.38330019E-10,0.0025946537,9.14876424E-10,3.861653814,5.5423018E-07,-2.7035522751,6.12082068E-07,1.5826273981,4.90245486E-07
 A.D. 2000-Jan-01 00:00:00.0000,1868,-0.006615234300000001,6.44432729E-10,-0.0029320397,9.18312029E-10,0.0002288836,6.63540852E-10,-2.6824363656,8.43155623E-07,4.5060596224000005,4.68419687E-07,-1.5405168213999998,6.29902969E-07
 A.D. 2000-Jan-01 00:00:00.0000,1869,-0.007530303199999999,4.13089665E-10,0.0002216407,1.3594537E-09,0.0003756031,6.30929564E-10,-0.1674646166,1.00389656E-06,5.2339988673,0.000000291,0.2679670418,5.33402314E-07
 A.D. 2000-Jan-01 00:00:00.0000,1870,0.0029880134000000004,1.26427509E-09,0.0070620142,6.33515095E-10,-0.0008345450999999999,8.35481659E-10,4.7352452251,5.23392019E-07,-1.8895018353,8.67317702E-07,0.1825371956,4.72686918E-07
 A.D. 2000-Jan-01 00:00:00.0000,1871,0.0055455056,1.17705385E-09,0.005258645699999999,1.13963857E-09,-0.0011262835,7.71532495E-10,3.5480948795,9.33143518E-07,-3.6917408641,7.9425417E-07,0.1585955788,5.82185345E-07
 A.D. 2000-Jan-01 00:00:00.0000,1872,0.0006779482000000001,1.53429081E-09,0.0074458025,5.09100892E-10,-0.0019014847,8.02608385E-10,5.0928083257,3.13143909E-07,-0.1916521191,1.03521942E-06,0.2586817786,5.35667833E-07
 A.D. 2000-Jan-01 00:00:00.0000,1873,0.0033633861,1.23044111E-09,0.005867022800000001,6.41432295E-10,-0.0018259623,6.36922436E-10,5.0349729424000005,6.31568543E-07,-2.0427045179,9.92646165E-07,1.4008260558,7.45700404E-07
 A.D. 2000-Jan-01 00:00:00.0000,2146,-0.0069998382,8.19369284E-10,0.000545859,1.59122466E-09,0.0040001737,9.2573113E-10,-1.069440278,1.03735901E-06,4.3949880938,4.41221672E-07,-1.7200052669,6.71090898E-07
 A.D. 2000-Jan-01 00:00:00.0000,2148,-0.0076575454,6.14257725E-10,-0.0015186028,1.47232403E-09,0.0003165584,7.04575604E-10,-1.2248874745,1.08383357E-06,4.8014816936,3.46065767E-07,-0.7612437333,5.78807515E-07
 A.D. 2000-Jan-01 00:00:00.0000,2207,0.0036119479,0.000000001,0.0065415654,5.86069448E-10,-0.0008837282,7.26411555E-10,4.4944096324,4.77314998E-07,-2.5517691244,6.55905038E-07,0.0939560306,3.89860803E-07
 A.D. 2000-Jan-01 00:00:00.0000,2223,0.0017929195000000004,1.32565802E-09,0.0072726723,4.78650273E-10,-0.0012377137,7.95564099E-10,4.9318133462,3.73832312E-07,-0.9431096538,8.8389352E-07,1.1342714222,5.1353092E-07
 A.D. 2000-Jan-01 00:00:00.0000,2241,0.0041795755,1.05332126E-09,0.0058101166,7.34440237E-10,0.0011826814,7.26099853E-10,4.3053800277,0.00000067,-2.9969134634,7.76180177E-07,1.3161826638,5.55415359E-07
 A.D. 2000-Jan-01 00:00:00.0000,2260,-0.007367512099999998,6.98198377E-10,-0.0008700256,1.61707469E-09,0.002343837,8.67483308E-10,-0.6699073311,1.05993778E-06,4.9754087821,3.99706872E-07,0.3079154182,6.63454102E-07
 A.D. 2000-Jan-01 00:00:00.0000,2357,0.0024166582,9.42709411E-10,0.0071503731,3.59588862E-10,-0.000334914,5.65317738E-10,4.9736958974,0.00000038,-1.4339130538999998,6.98268837E-07,0.0644366017,4.24404652E-07
 A.D. 2000-Jan-01 00:00:00.0000,2363,0.0018130063,1.05563913E-09,0.0067450941000000006,4.41609702E-10,-0.0030132303,6.4592198E-10,4.8017133599,3.86508713E-07,-0.2958506537,7.5006378E-07,1.7577487319,4.80531287E-07
 A.D. 2000-Jan-01 00:00:00.0000,2456,-0.0080408837,5.46060631E-10,0.0007514747,1.54224917E-09,-0.0009127466,8.38721071E-10,0.17968003440000002,1.08735832E-06,4.6748951042,4.24140365E-07,1.0004599333,6.7649702E-07
 A.D. 2000-Jan-01 00:00:00.0000,2594,0.0065131898,1.42308442E-09,0.0049375833,1.40839709E-09,0.000512113,9.03906877E-10,3.0287197727,0.000001146,-3.6193731151,7.22438748E-07,-0.3322590649,5.12720438E-07
 A.D. 2000-Jan-01 00:00:00.0000,2674,0.0029389446000000004,0.000000001,0.0066993394,4.76933586E-10,-0.0002172574,6.1940407E-10,5.0054526572,4.25630049E-07,-1.8465062105,7.29085042E-07,0.0595663484,4.25326029E-07
 A.D. 2000-Jan-01 00:00:00.0000,2759,-0.0075784403,5.67820325E-10,-0.0006107558999999999,1.30626579E-09,0.0007066125999999999,8.13946518E-10,-0.2226621601,9.9879641E-07,4.750671748899999,3.66438747E-07,-1.8816341132,4.81276207E-07
 A.D. 2000-Jan-01 00:00:00.0000,2797,-0.0074769055,6.25128801E-10,0.001223901,1.28695415E-09,0.0030692312,8.24717939E-10,1.1243431848,8.48306217E-07,4.6011691639,3.91557965E-07,0.2124277606,5.24759043E-07
 A.D. 2000-Jan-01 00:00:00.0000,2893,0.0050876503000000005,1.31277274E-09,0.0059422627,1.07872443E-09,-0.0017569525,8.89336385E-10,3.7234745905,7.70593522E-07,-3.0747988112,8.28462519E-07,-0.6642000679,0.000000566
 A.D. 2000-Jan-01 00:00:00.0000,2895,0.0021172111,1.41295823E-09,0.006651464100000001,7.63686149E-10,-0.0031618421,8.14855123E-10,4.552702872099999,4.87337652E-07,-2.1605540104,9.08276108E-07,-0.9156953647,6.15756168E-07
 A.D. 2000-Jan-01 00:00:00.0000,2920,-0.0073731295999999984,6.04883274E-10,0.0008611729,1.40135299E-09,-0.00242412,0.000000001,0.838392195,9.39721482E-07,4.822882945,3.65949218E-07,-0.9182889262,0.000000556
 A.D. 2000-Jan-01 00:00:00.0000,3063,-0.0075531233,7.03847559E-10,-0.0019374487,1.59569761E-09,-0.0016811901999999998,0.000000001,-1.107944621,1.0681042E-06,4.7667301404,4.04119388E-07,0.089970029,5.52420495E-07
 A.D. 2000-Jan-01 00:00:00.0000,3240,0.0038754014,1.55280507E-09,0.007490826,7.91324075E-10,0.0002763174,0.000000001,4.2090648761,6.17654371E-07,-1.935654809,9.13720751E-07,0.1189181824,4.23770906E-07
 A.D. 2000-Jan-01 00:00:00.0000,3317,0.0013248133,1.42820741E-09,0.00720594,5.35046907E-10,-0.0032266712,8.30248087E-10,4.6113299755,3.7465766E-07,-0.8548636025,9.39065413E-07,-1.3719261287,0.000000614
 A.D. 2000-Jan-01 00:00:00.0000,3391,-0.0076447135,8.82012977E-10,-0.0023083071,1.76965076E-09,-0.0012368134,0.000000001,-1.6903898717,1.26185815E-06,4.4677499708,5.06854106E-07,0.9801525796,0.000000742
 A.D. 2000-Jan-01 00:00:00.0000,3451,0.0028034106,1.26840896E-09,0.006908848299999999,6.27181093E-10,-0.0031864982,8.34353353E-10,4.5277536594,4.4156245E-07,-1.3595732309,7.29759813E-07,0.6180524258,0.000000491
 A.D. 2000-Jan-01 00:00:00.0000,3540,-0.0078215061,7.47305367E-10,-0.0027531306,1.57878987E-09,0.0004414380000000001,0.000000001,-1.0647996183,1.1212759E-06,4.2111654752,4.81583029E-07,1.8319642384,6.03136577E-07
 A.D. 2000-Jan-01 00:00:00.0000,3548,-0.0074164583,1.07411246E-09,-0.0032432866,1.92967652E-09,0.0003925911,8.37067795E-10,-2.1523977981,1.32521309E-06,4.2446975451,6.07822945E-07,0.647366397,6.31528237E-07
 A.D. 2000-Jan-01 00:00:00.0000,3564,-0.0072451111,4.61004637E-10,0.000315278,1.22150389E-09,0.00089618,7.22295692E-10,0.5356513164,9.56472532E-07,5.2057236772,3.4615499E-07,1.2574042415,6.0291293E-07
 A.D. 2000-Jan-01 00:00:00.0000,3596,-0.0077498779,8.4410958E-10,-0.0018349417,1.82072362E-09,-0.000992363,1.17880898E-09,-1.490808589,1.44606036E-06,4.2409108961,0.000000514,1.8116918535,8.07658949E-07
 A.D. 2000-Jan-01 00:00:00.0000,3708,0.0040777947,1.69040528E-09,0.007616289,9.47864582E-10,0.0015576684,1.14887411E-09,3.6959666752,6.93379635E-07,-2.3359087892,0.000000878,0.6202137969,0.000000444
 A.D. 2000-Jan-01 00:00:00.0000,3709,-0.0079439139,4.94852322E-10,-0.0003374035,1.56230585E-09,-0.0002374949,9.0353468E-10,-0.2483753282,1.11167077E-06,4.655546289,3.39712534E-07,-1.6565024872,4.94054943E-07
 A.D. 2000-Jan-01 00:00:00.0000,3793,-0.0079941171,6.4042675E-10,-0.0021130034,1.47565679E-09,-0.0003186954,9.48776222E-10,-1.0827999812,1.05493562E-06,4.26688881,4.00317694E-07,-1.6746613282,5.15841443E-07
 A.D. 2000-Jan-01 00:00:00.0000,3794,-0.007271393599999999,8.42789591E-10,-0.0021113861,1.58526439E-09,-0.0004369602,7.27595763E-10,-2.1732887796,1.2328759E-06,4.6684799365,4.50462417E-07,0.4097803153,7.22163669E-07
 A.D. 2000-Jan-01 00:00:00.0000,3801,-0.0070351418,7.66905046E-10,-0.0027466561,1.48085328E-09,-0.0005849267,1.10540353E-09,-1.5941781469999998,0.000001272,4.3200488035000015,6.45246209E-07,-2.4709084056,7.35408726E-07
 A.D. 2000-Jan-01 00:00:00.0000,4007,-0.007911699599999999,5.65683964E-10,-0.0012547783,1.59883043E-09,-5.9701770461444105e-05,8.03532749E-10,-0.8308587976999999,1.13828012E-06,4.6998254555,3.48740207E-07,0.9284896083,6.39399682E-07
 A.D. 2000-Jan-01 00:00:00.0000,4035,-0.0075075029,6.80592814E-10,-0.0020843584,1.68911699E-09,-0.0010386853999999998,8.77313118E-10,-1.3745741576,1.22169195E-06,4.7494339914,4.67221883E-07,-0.8418004834999999,7.0817672E-07
 A.D. 2000-Jan-01 00:00:00.0000,4057,-0.0083066856,5.76367157E-10,-0.0013382205,1.58651108E-09,0.0001119021,8.31950436E-10,-0.9014070684,1.06063539E-06,4.5622054625,3.28178435E-07,0.2274294416,6.27107508E-07
 A.D. 2000-Jan-01 00:00:00.0000,4060,-0.008661476,5.78758445E-10,-0.0004220279,1.62627472E-09,0.0006266368,9.45117913E-10,-0.0549339213,1.02157384E-06,4.31156158,3.34299366E-07,-1.2202281805,4.54384304E-07
 A.D. 2000-Jan-01 00:00:00.0000,4063,-0.0078160096,8.39386712E-10,-0.0015217997,1.78487975E-09,0.0026705849,8.38190368E-10,-1.2480559328,1.09285063E-06,4.4479431003,3.74889987E-07,-0.2189228564,5.87858093E-07
 A.D. 2000-Jan-01 00:00:00.0000,4068,-0.0076214467,6.00723069E-10,0.0018636469,1.57159584E-09,-0.0005030225,9.32685129E-10,1.5309683835,1.04994034E-06,4.5205896755,5.19762971E-07,-1.4426051925,4.76804675E-07
 A.D. 2000-Jan-01 00:00:00.0000,4086,-0.0062482548,1.22232979E-09,-0.0045684976,1.46234853E-09,0.0009976806,0.000000001,-3.0569113106,1.18752081E-06,3.5575781246,9.06058079E-07,1.8131782765,7.39278209E-07
 A.D. 2000-Jan-01 00:00:00.0000,4138,-0.0075625798,4.75059634E-10,-0.0009044949,1.26702089E-09,-0.000101492,6.73388895E-10,-0.8271939597,0.00000094,5.0508982805,2.84277279E-07,-0.1775050811,0.000000547
 A.D. 2000-Jan-01 00:00:00.0000,4348,0.0039137638,1.30082522E-09,0.0069890399,7.97135064E-10,-0.0003946192,8.00881736E-10,4.0637597468,6.49763344E-07,-2.6516132001,8.44671635E-07,0.6501778572,4.82924558E-07
 A.D. 2000-Jan-01 00:00:00.0000,4489,-0.0072895255,6.41701325E-10,0.0010611651,1.55251267E-09,0.0029884325,8.93975335E-10,0.7086436144,9.45770372E-07,4.909335313500001,4.32641053E-07,-0.17648407600000002,5.62270769E-07
 A.D. 2000-Jan-01 00:00:00.0000,4501,-0.007224618199999999,8.17448817E-10,-0.0029664316,1.71792207E-09,-0.0007647000999999999,8.37860419E-10,-2.0187161232,1.1943179E-06,4.515478819,5.68890249E-07,-0.5518107797999999,6.52740205E-07
 A.D. 2000-Jan-01 00:00:00.0000,4543,-0.007637219399999998,8.58836746E-10,-0.0020270149,1.89655141E-09,-0.0015791196,0.000000001,-1.732615374,1.27439706E-06,4.4260112984,4.70588905E-07,0.7017797455,6.27797969E-07
 A.D. 2000-Jan-01 00:00:00.0000,4707,0.0040558039,1.40062955E-09,0.007136544599999998,8.4608904E-10,0.0009611633,0.000000001,3.859591394,6.73794661E-07,-2.6891512512,7.75070811E-07,0.151589637,4.04823695E-07
 A.D. 2000-Jan-01 00:00:00.0000,4708,0.0044682414000000005,1.16271275E-09,0.00623429,8.02383126E-10,0.0006831569000000001,7.88855605E-10,3.9735841926,6.96257361E-07,-3.2241836691000003,0.000000721,0.4014949027,0.000000472
 A.D. 2000-Jan-01 00:00:00.0000,4709,0.0012623137,1.46390724E-09,0.0076048613,5.20710056E-10,-0.0004690156,0.000000001,4.5317918582,4.21427583E-07,-0.5927294174000001,0.000001051,2.1592079266,4.84603695E-07
 A.D. 2000-Jan-01 00:00:00.0000,4715,0.0052550859,1.44562246E-09,0.005654690699999999,0.000000001,0.0018572596,1.06646439E-09,3.5920433753,9.71296028E-07,-3.1447790731,7.60500129E-07,-1.0934599099,5.19880352E-07
 A.D. 2000-Jan-01 00:00:00.0000,4722,0.0046305038,1.27374494E-09,0.0065626658,8.68437167E-10,-0.0002205649,7.90146207E-10,3.6511132269,7.70343995E-07,-3.1507195581,7.73373661E-07,-0.7201569628,4.47476855E-07
 A.D. 2000-Jan-01 00:00:00.0000,4754,0.0014046779,1.35070042E-09,0.0073428357,5.17617239E-10,-0.0015914447,7.56778359E-10,4.9955948206,3.70658239E-07,-1.014833692,8.97520667E-07,-0.2555783115,4.59309414E-07
 A.D. 2000-Jan-01 00:00:00.0000,4791,0.0045217915,1.21608902E-09,0.0056500671,9.41468222E-10,0.0017630769,0.000000001,3.3563757314,8.80705555E-07,-3.5857525838,7.61403237E-07,1.8770705109,6.23524132E-07
 A.D. 2000-Jan-01 00:00:00.0000,4792,0.0034051152000000003,1.50641927E-09,0.007458315,7.51885511E-10,8.30165194260102e-05,8.900498E-10,4.2720332207,6.06485738E-07,-2.0179189856,9.48887802E-07,-0.776882295,4.75669783E-07
 A.D. 2000-Jan-01 00:00:00.0000,4805,0.0049899636,1.37006779E-09,0.0061076962,0.000000001,0.0012373275,8.87486968E-10,3.4879790143,8.48693608E-07,-3.4134443682,7.15729318E-07,0.6292750288000001,0.000000478
 A.D. 2000-Jan-01 00:00:00.0000,4827,0.0046789637,1.27259208E-09,0.0059977473,8.23933623E-10,0.0001786041,8.14798487E-10,3.8363367958,8.44410769E-07,-3.3150956207,0.000000731,0.6694505216,4.7653929E-07
 A.D. 2000-Jan-01 00:00:00.0000,4828,0.0046146139,1.28706643E-09,0.0053691424,8.25038545E-10,0.0015658604999999998,8.57685476E-10,4.1107524908,9.79665553E-07,-3.4167888904000003,7.63438194E-07,-0.7665876197,5.86381758E-07
 A.D. 2000-Jan-01 00:00:00.0000,4829,0.0031947426,1.56402911E-09,0.0073195664,7.23068798E-10,-0.0004990779,8.94607816E-10,4.399659644700001,5.90845127E-07,-1.9080985432,9.28786287E-07,0.6630177908,4.44616108E-07
 A.D. 2000-Jan-01 00:00:00.0000,4832,0.0020585521,1.91754021E-09,0.008042747099999999,7.96817247E-10,-0.0024757539,0.000000001,4.2393440858,5.13892255E-07,-1.2897858843,1.11771292E-06,-0.7174230659,5.76160223E-07
 A.D. 2000-Jan-01 00:00:00.0000,4833,-0.006329106,6.76899915E-10,-0.0004648294,1.57419978E-09,0.0043539046,6.93295599E-10,-0.9685263004,0.00000098,5.02665271,3.64335006E-07,-0.0583688967,7.82658588E-07
 A.D. 2000-Jan-01 00:00:00.0000,4834,-0.0075516477,6.50355739E-10,-0.0004733118,0.000000002,0.0039128137,8.63003507E-10,-0.2169807472,1.10959393E-06,4.5211628059,3.41542584E-07,0.7011024596,7.22363854E-07
 A.D. 2000-Jan-01 00:00:00.0000,4836,-0.007706674599999999,8.08712302E-10,-0.0022216746,1.89078062E-09,0.0025865681,8.80170708E-10,-1.0016299189,1.10928129E-06,4.4648931545,4.39725332E-07,0.5661812503,5.99695461E-07
 A.D. 2000-Jan-01 00:00:00.0000,4867,0.0030457881,1.53173401E-09,0.0060306191000000006,8.89347017E-10,0.0034658251,0.000000001,4.6367078948,7.23494102E-07,-2.2161282738,8.69153303E-07,-0.032114485299999995,6.60508776E-07
 A.D. 2000-Jan-01 00:00:00.0000,4902,-0.0078553605,4.85004283E-10,-0.0003547175,1.4016326E-09,0.0002650614,7.30425644E-10,-0.2937450775,1.01483159E-06,4.9135830321,3.02934808E-07,-0.7658000806,5.7025381E-07
 A.D. 2000-Jan-01 00:00:00.0000,4946,-0.0065269113,6.83054394E-10,-0.0023015394,1.30984108E-09,0.0017749911,7.80534087E-10,-1.2925015421,1.1270924E-06,5.165912611,4.81207295E-07,1.5104963661000002,7.95941798E-07
 A.D. 2000-Jan-01 00:00:00.0000,5012,-0.007123539599999998,6.60532603E-10,-0.0020481827,1.31049403E-09,0.0002093093,6.74385423E-10,-1.8843871823,1.06939412E-06,4.9529018581,4.08235561E-07,0.449873825,6.47719694E-07
 A.D. 2000-Jan-01 00:00:00.0000,5023,-0.007653499300000002,5.14088434E-10,0.0007973152,1.62043547E-09,-0.001141278,7.80794806E-10,0.21826307670000006,1.15210818E-06,4.9956518185,0.000000368,0.6843862162000001,0.000000666
 A.D. 2000-Jan-01 00:00:00.0000,5025,-0.0080316289,5.44765149E-10,-0.0001950169,1.72919129E-09,-0.0003641743,8.14651003E-10,-0.3483841809000001,1.2035801E-06,4.7732750458,0.00000034,0.8953197543000001,6.7545423E-07
 A.D. 2000-Jan-01 00:00:00.0000,5027,-0.0065181558,8.61556628E-10,-0.0024689948,1.69811353E-09,0.0035999489000000007,0.000000001,-1.3026129421,1.13461245E-06,4.6685577852,5.34604892E-07,1.3612388605,8.39673212E-07
 A.D. 2000-Jan-01 00:00:00.0000,5028,-0.0075273669,8.54345823E-10,-0.0027718152,1.68003128E-09,0.0012802271,9.23850472E-10,-1.8049980274,1.23563882E-06,4.1587771582,5.58187404E-07,1.6723572216999998,7.1457473E-07
 A.D. 2000-Jan-01 00:00:00.0000,5041,-0.007451111099999999,6.97096902E-10,-0.0024127198,1.58365909E-09,0.00030483990000000004,8.43441713E-10,-1.4023869328,1.1822227E-06,4.6842379714,4.57137876E-07,0.8918899790000001,7.01646306E-07
 A.D. 2000-Jan-01 00:00:00.0000,5119,0.0034243664,1.69635598E-09,0.007363664200000002,9.15967353E-10,0.0022059986,1.30951131E-09,4.1408328748,6.90663335E-07,-2.0241546914,8.98381762E-07,0.3851818845,5.08941367E-07
 A.D. 2000-Jan-01 00:00:00.0000,5120,0.0024075973,0.000000002,0.007521351099999999,0.000000001,0.0025371266,1.25811452E-09,4.2100879361,6.53415815E-07,-1.6253603916,1.26677174E-06,1.4364932121,7.02227753E-07
 A.D. 2000-Jan-01 00:00:00.0000,5123,-0.0082068855,5.95863468E-10,-0.0005092504,1.59578622E-09,0.001190106,8.20809783E-10,-0.1390572323,1.04938915E-06,4.7044264082,0.000000346,0.1633758248,6.10930573E-07
 A.D. 2000-Jan-01 00:00:00.0000,5126,-0.0067007236,8.06032855E-10,-0.0010310217,1.5529177E-09,0.0037114192,9.07123422E-10,-1.1205169611,1.06334056E-06,4.9091435083,4.33266895E-07,-0.685704421,7.36559921E-07
 A.D. 2000-Jan-01 00:00:00.0000,5130,0.0053917489,1.15838232E-09,0.005266225500000001,0.000000001,0.0006607496000000001,7.99621716E-10,3.4096803029,8.92462258E-07,-3.7105667798,0.000000711,1.3330869,6.29852685E-07
 A.D. 2000-Jan-01 00:00:00.0000,5209,-0.0067940991,9.16070087E-10,-0.0037384464,1.44726047E-09,-0.001132071,7.80180052E-10,-2.6085067004,9.92910131E-07,4.2226458273,5.85202416E-07,0.2859755214,5.28324412E-07
 A.D. 2000-Jan-01 00:00:00.0000,5233,0.0042363146,1.15119521E-09,0.0059542999,6.83386493E-10,-0.000430749,6.6069479E-10,4.4297399715,7.50903633E-07,-2.9657842386,7.80497323E-07,-0.0203556814,5.26617011E-07
 A.D. 2000-Jan-01 00:00:00.0000,5244,-0.007391708,4.73711388E-10,-0.0010926451,1.3386267E-09,-0.0003405838,7.20269819E-10,-0.8637957686,1.03342472E-06,5.1197728147,3.1626625E-07,-0.5126864876,6.18100132E-07
 A.D. 2000-Jan-01 00:00:00.0000,5254,-0.0075409474,7.17608281E-10,-0.0012267243,1.80097811E-09,0.0031575866,8.83970172E-10,-0.7965309712,1.12349206E-06,4.5939792752,4.0589596E-07,0.8424883581,6.99372664E-07
 A.D. 2000-Jan-01 00:00:00.0000,5257,0.004687894000000001,1.06819076E-09,0.0058074908,8.12640082E-10,-0.0003624607,7.11945343E-10,4.1748228475,6.99928113E-07,-3.1730204802999995,7.54932486E-07,-0.0716978306,5.23092576E-07
 A.D. 2000-Jan-01 00:00:00.0000,5258,-0.007839234,5.75633424E-10,0.0014335735,1.5243115E-09,-0.0008070709,7.82937787E-10,1.1205204165,1.0164335E-06,4.7744020708,3.97337005E-07,-0.0737417012,5.2350702E-07
 A.D. 2000-Jan-01 00:00:00.0000,5259,-0.006745598199999999,5.89151515E-10,-0.0011563143,1.44214202E-09,0.0016543476999999998,7.18493086E-10,-0.6588756244,1.13181418E-06,5.4536793254,0.000000387,0.7685105749,0.000000718
 A.D. 2000-Jan-01 00:00:00.0000,5264,-0.0073044926,8.37814404E-10,0.0003434035,1.83969965E-09,0.003997611,1.08845694E-09,-0.2802439069,1.13708908E-06,4.4525285436,4.63679076E-07,-1.4086194408,7.23541469E-07
 A.D. 2000-Jan-01 00:00:00.0000,5283,-0.0081763284,7.38589949E-10,-0.0012499148,1.83346854E-09,0.0023135838,9.28751743E-10,-0.8478856106999999,1.12837233E-06,4.3892501288,3.98097343E-07,0.6978027178,0.000000644
 A.D. 2000-Jan-01 00:00:00.0000,5284,-0.0075717963,8.2417221E-10,-0.0012721596,1.74105371E-09,0.002827005,9.19157462E-10,-0.922014435,1.08547363E-06,4.6887744683,4.30547579E-07,-0.0522311387,6.5441683E-07
 A.D. 2000-Jan-01 00:00:00.0000,5285,-0.006591821,1.17691525E-09,-0.0027765421999999995,1.51275431E-09,0.0028727668,9.33209684E-10,-2.5094340512,1.13824309E-06,4.2793255793,5.49944173E-07,-0.9504707798,7.02705224E-07
 A.D. 2000-Jan-01 00:00:00.0000,5436,-0.0080516559,5.45408893E-10,-0.0004868715,1.59670002E-09,-0.0009934514,9.09640049E-10,-0.1360746155,1.11646178E-06,4.8006886523,3.28930569E-07,-0.1889161932,6.45183266E-07
 A.D. 2000-Jan-01 00:00:00.0000,5476,0.004879735,1.38532025E-09,0.0063672572,9.18559373E-10,-0.0010924923,8.97375354E-10,3.9101397921,7.43228351E-07,-2.6218490849,8.02499663E-07,0.9095698376,5.15355713E-07
 A.D. 2000-Jan-01 00:00:00.0000,5511,0.0014157334,1.63038233E-09,0.0077422188,5.19203919E-10,-0.001555589,8.24948586E-10,4.8532825234,3.52319094E-07,-0.3965443214,1.07808471E-06,-0.0405566111,4.83452181E-07
 A.D. 2000-Jan-01 00:00:00.0000,5637,0.0031126658,2.45358848E-09,0.0074060418999999985,9.45406823E-10,0.003018024,1.1172112E-09,4.2031086693,7.80466198E-07,-1.429320619,1.19579452E-06,-0.6563946741,5.95664083E-07
 A.D. 2000-Jan-01 00:00:00.0000,5638,0.0035598802,1.24599244E-09,0.0065180319,6.42261633E-10,-0.0014239348999999998,7.99953418E-10,4.8251606577,6.12582724E-07,-1.9977298079,8.92906866E-07,-0.0262114037,5.79752299E-07
